Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
07/15/2011,AQS,170311016,4,35,ug/m3 SC,32,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2012,AQS,170310022,4,36,ug/m3 SC,33,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2013,AQS,170310022,4,43,ug/m3 SC,40,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2013,AQS,170314201,1,22,ug/m3 SC,20,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/15/2013,AQS,170314201,9,24,ug/m3 SC,22,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/15/2013,AQS,171191007,1,28,ug/m3 SC,26,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/15/2014,AQS,170310022,4,16,ug/m3 SC,15,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2014,AQS,170311016,4,30,ug/m3 SC,28,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2015,AQS,170310022,4,11,ug/m3 SC,10,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2015,AQS,170311016,4,39,ug/m3 SC,36,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2016,AQS,170310022,4,12,ug/m3 SC,11,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2016,AQS,170311016,4,15,ug/m3 SC,14,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2017,AQS,170311016,4,16,ug/m3 SC,15,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2018,AQS,170310022,4,24,ug/m3 SC,22,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2018,AQS,170311016,4,25,ug/m3 SC,23,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/15/2019,AQS,170310022,4,43,ug/m3 SC,40,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/15/2020,AQS,170311016,4,61,ug/m3 SC,54,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2011,AQS,170310022,4,49,ug/m3 SC,45,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2011,AQS,170311016,4,44,ug/m3 SC,41,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2012,AQS,170310022,4,50,ug/m3 SC,46,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2013,AQS,170310022,4,39,ug/m3 SC,36,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2014,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2014,AQS,170311016,4,35,ug/m3 SC,32,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2014,AQS,170314201,1,9,ug/m3 SC,8,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/16/2014,AQS,170314201,9,10,ug/m3 SC,9,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/16/2014,AQS,171191007,1,19,ug/m3 SC,18,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/16/2015,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2015,AQS,170311016,4,50,ug/m3 SC,46,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2016,AQS,170310022,4,13,ug/m3 SC,12,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2016,AQS,170311016,4,17,ug/m3 SC,16,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2017,AQS,170311016,4,14,ug/m3 SC,13,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2018,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2018,AQS,170311016,4,24,ug/m3 SC,22,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2019,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/16/2019,AQS,170311016,4,33,ug/m3 SC,31,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/16/2020,AQS,170311016,4,27,ug/m3 SC,25,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2011,AQS,170310022,4,39,ug/m3 SC,36,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2011,AQS,170311016,4,39,ug/m3 SC,36,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2012,AQS,170310022,4,67,ug/m3 SC,57,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2013,AQS,170310022,4,50,ug/m3 SC,46,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2014,AQS,170310022,4,24,ug/m3 SC,22,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2014,AQS,170311016,4,64,ug/m3 SC,55,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2015,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2015,AQS,170311016,4,54,ug/m3 SC,50,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2015,AQS,171191007,1,38,ug/m3 SC,35,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/17/2016,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2016,AQS,170311016,4,21,ug/m3 SC,19,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2016,AQS,170314201,1,20,ug/m3 SC,19,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/17/2016,AQS,170314201,9,18,ug/m3 SC,17,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/17/2016,AQS,171191007,1,43,ug/m3 SC,40,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/17/2017,AQS,170311016,4,20,ug/m3 SC,19,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2018,AQS,170310022,4,9,ug/m3 SC,8,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2018,AQS,170311016,4,15,ug/m3 SC,14,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/17/2019,AQS,170310022,4,95,ug/m3 SC,71,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/17/2020,AQS,170311016,4,50,ug/m3 SC,46,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2011,AQS,170310022,4,61,ug/m3 SC,54,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2011,AQS,170311016,4,36,ug/m3 SC,33,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2012,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2013,AQS,170310022,4,62,ug/m3 SC,54,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2014,AQS,170310022,4,28,ug/m3 SC,26,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2014,AQS,170311016,4,66,ug/m3 SC,56,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2015,AQS,170310022,4,23,ug/m3 SC,21,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2015,AQS,170311016,4,44,ug/m3 SC,41,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2016,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2016,AQS,170311016,4,26,ug/m3 SC,24,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2017,AQS,170311016,4,47,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2017,AQS,170314201,1,26,ug/m3 SC,24,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/18/2017,AQS,170314201,9,24,ug/m3 SC,22,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/18/2017,AQS,171191007,1,28,ug/m3 SC,26,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/18/2018,AQS,170310022,4,2,ug/m3 SC,2,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2018,AQS,170311016,4,17,ug/m3 SC,16,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2019,AQS,170310022,4,26,ug/m3 SC,24,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/18/2019,AQS,170311016,4,33,ug/m3 SC,31,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/18/2020,AQS,170311016,4,47,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2011,AQS,170310022,4,20,ug/m3 SC,19,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2011,AQS,170311016,4,36,ug/m3 SC,33,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2013,AQS,170310022,4,101,ug/m3 SC,74,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2014,AQS,170310022,4,38,ug/m3 SC,35,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2014,AQS,170311016,4,72,ug/m3 SC,59,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2015,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2016,AQS,170310022,4,27,ug/m3 SC,25,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2016,AQS,170311016,4,48,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2017,AQS,170311016,4,28,ug/m3 SC,26,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2018,AQS,170310022,4,22,ug/m3 SC,20,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2018,AQS,170311016,4,39,ug/m3 SC,36,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2018,AQS,170314201,1,19,ug/m3 SC,18,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/19/2018,AQS,170314201,9,18,ug/m3 SC,17,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/19/2018,AQS,171191007,1,57,ug/m3 SC,52,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/19/2019,AQS,170310022,4,33,ug/m3 SC,31,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/19/2019,AQS,170311016,4,48,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/19/2020,AQS,170311016,4,22,ug/m3 SC,20,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2011,AQS,170310022,4,44,ug/m3 SC,41,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2011,AQS,170311016,4,48,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2011,AQS,170314201,1,20,ug/m3 SC,19,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2011,AQS,171190010,1,36,ug/m3 SC,33,AIR PRODUCTS,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.6944383054424,-90.1539542590622
07/20/2012,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2012,AQS,170314201,1,14,ug/m3 SC,13,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2013,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2014,AQS,170310022,4,45,ug/m3 SC,42,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2014,AQS,170311016,4,56,ug/m3 SC,51,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2015,AQS,170310022,4,34,ug/m3 SC,31,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2016,AQS,170310022,4,26,ug/m3 SC,24,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2016,AQS,170311016,4,59,ug/m3 SC,53,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2017,AQS,170311016,4,22,ug/m3 SC,20,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2018,AQS,170310022,4,16,ug/m3 SC,15,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2018,AQS,170311016,4,24,ug/m3 SC,22,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2019,AQS,170310022,4,28,ug/m3 SC,26,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
07/20/2019,AQS,170311016,4,31,ug/m3 SC,29,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
07/20/2019,AQS,170314201,1,16,ug/m3 SC,15,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2019,AQS,170314201,9,15,ug/m3 SC,14,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2019,AQS,171191007,1,35,ug/m3 SC,32,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/20/2020,AQS,170314201,1,18,ug/m3 SC,17,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2020,AQS,170314201,9,16,ug/m3 SC,15,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
07/20/2020,AQS,171191007,1,21,ug/m3 SC,19,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
07/21/2011,AQS,170310022,4,53,ug/m3 SC,49,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
